# static
1 8.539306 8.539306 
2 8.539306 6.195116
4 8.539306 3.754065
8 8.539306 1.909943
16 8.539306 1.570075
32 8.539306 1.214108


# dynamic
1 8.545343 8.545343
2 8.545343 4.164271
4 8.545343 3.497461
8 8.545343 1.738146 
16 8.545343 1.104072
32 8.545343 1.263524


# guided
1 9.267411 9.267411
2 9.267411 4.397898
4 9.267411 2.402418
8 9.267411 1.140193
16 9.267411 1.099505
32 9.267411 1.145248
