# Default program
1 8.022976  8.022976
2 8.022976  6.01739
4 8.022976  3.510407
6 8.022976  2.451856
8 8.022976  1.880976
12 8.022976  1.500108
16 8.022976  1.264237
25 8.022976  1.146392
32 8.022976  1.113108
42 8.022976  1.094259
64 8.022976  1.085227
