# chunk = 2000
1 8.885628 8.885628
2 8.885628 4.840440
4 8.885628 2.380225 
8 8.885628 1.382657
16 8.885628 1.141740
32 8.885628 1.178055 


# chunk = 5000
1 8.830672 8.830672
2 8.830672 4.927855
4 8.830672 2.359115
8 8.830672 1.312417
16 8.830672 1.354835
32 8.830672 1.376843


# chunk = 10000
1 8.920168 8.920168
2 8.920168 4.872989
4 8.920168 2.737465
8 8.920168 1.808899 
16 8.920168 1.744543
32 8.920168 1.702543
