# chunk = 2000
1 9.215403 9.215403
2 9.215403 4.192525
4 9.215403 2.501129 
8 9.215403 1.330740
16 9.215403 1.201226  
32 9.215403 1.274274


# chunk = 5000
1 9.468302 9.468302
2 9.468302 4.617256
4 9.468302 2.671109
8 9.468302 1.474308
16 9.468302 1.557277
32 9.468302 1.283210


# chunk = 10000
1 9.425452 9.425452
2 9.425452 4.800489 
4 9.425452 2.656450
8 9.425452 1.897854
16 9.425452 1.836716
32 9.425452 1.712091
